"","1.X","1.Y","1.Z","2.X","2.Y","2.Z","3.X","3.Y","3.Z","4.X","4.Y","4.Z","5.X","5.Y","5.Z","6.X","6.Y","6.Z","7.X","7.Y","7.Z","8.X","8.Y","8.Z","9.X","9.Y","9.Z","10.X","10.Y","10.Z","11.X","11.Y","11.Z","12.X","12.Y","12.Z","13.X","13.Y","13.Z","14.X","14.Y","14.Z","15.X","15.Y","15.Z","16.X","16.Y","16.Z","17.X","17.Y","17.Z","18.X","18.Y","18.Z","19.X","19.Y","19.Z","20.X","20.Y","20.Z","21.X","21.Y","21.Z","22.X","22.Y","22.Z","23.X","23.Y","23.Z","24.X","24.Y","24.Z","25.X","25.Y","25.Z","26.X","26.Y","26.Z","27.X","27.Y","27.Z","28.X","28.Y","28.Z","29.X","29.Y","29.Z","30.X","30.Y","30.Z","31.X","31.Y","31.Z","32.X","32.Y","32.Z","33.X","33.Y","33.Z"
"chick_ctr_9",-0.00294494408149609,0.00760756534683928,-0.00137751528008959,0.00850670990144103,0.0026092889351985,-0.00833219983164366,0.00386541095031809,-0.0120097210642891,-0.000549313906407278,0.00545529472332948,0.000869389289608877,0.00944936050059875,0.00969312618880473,-0.00731521895652577,0.00455923781654006,-0.00569921288900629,-0.0087635419986281,-0.00620446170970596,0.000282866137883947,-4.69082669866394e-05,0.00436276018517424,0.0106556389933173,-0.00292922380912314,-0.00648879867733739,-0.00852669814574177,-0.00342014002678732,0.00944566531054231,-0.00406304516526926,-0.000313682393472722,-5.6260322113505e-05,0.00931802466158759,-0.00723313079443556,0.0155596825483069,9.65790326896976e-05,-0.0135492410223671,0.00473834647501508,-0.0100319183356347,-0.00908157197495987,0.00640202500624698,-0.00968444723264723,-0.0109220715562373,0.00503415911837067,-0.00714053099718899,-0.00732258694934201,0.00408248241788466,0.00444528900721772,-0.00568994929384306,0.00200033115843734,0.00561482288103277,-0.00910630028635426,-0.00247719676596775,0.00685458224163221,-0.00917271259544229,-0.00107396018789925,-0.000244811710378934,-0.0134317594705202,0.000184685774072584,0.000315029071475237,-0.0176381893462763,-0.00284340273341446,0.00130986431815705,-0.0188892170101516,-0.00437913601497843,-0.00623232108438854,-0.0113679347281445,0.00460143875342697,-0.00610709426527371,-0.0144832071666715,0.00170741350167274,-0.00500017202550987,-0.0138557247187396,8.17327262422028e-05,0.00267413740765393,-0.00999386968304773,0.000586695857697385,0.00287063614614969,-0.00820730519645747,-0.000956818071881861,0.00242706216653035,-0.00798417049764,-0.00277074805183077,0.00174502384420702,-0.00856506485177663,-0.0049217944189978,0.0010382925222942,-0.00924400812170314,-0.0037500154931108,0.000237334452743598,-0.0092604787372345,-0.00298645960893598,-1.50842046795219e-05,-0.00930610350650282,-0.00343551055873987,-0.000614056635885679,-0.00910238734186571,-0.00293059444471742,-0.000189703138008007,-0.0100063994432404,-0.00367719108980255
"chick_exp_10",-0.00568623624773246,0.00288271722462728,0.00387527450091588,-0.00454341756399179,0.00436833686471351,0.00114457427768486,-0.00706813892208899,-0.0118017123308067,0.00222778409897118,0.00738288921438726,-0.011186869214881,0.00371218419771861,-0.00945533730343252,0.00574237899038765,0.000786684178748121,-0.0086499224820244,0.00277193010829316,0.00128652648230996,-0.0117885343620751,0.0121069632153013,0.000292514112329445,-0.00015231103959823,0.000561334811005731,-0.000136587057176152,-0.00745739095040256,-0.00812531801727631,-0.000427498801061772,-0.0101789877743896,0.00933980220700369,-0.00807004120284892,-0.0103455902474181,0.00150054152691177,0.00435605751722125,0.00136575166253702,0.000795238188971731,-0.00511980837795008,-0.00221526336500848,-0.00529491326485618,0.00282309059866558,-0.0027636517080106,-0.0012650364726801,0.000537279705557566,-0.00950978624465998,0.00334371923128879,-0.00125041015794095,0.00715941404031642,-0.00753515303175097,0.00220408692649935,0.00713225579972881,-0.00417243494986093,0.00235417315090087,0.00565243471541033,-0.00121637509893127,0.00487422449448954,0.00857525699718058,-0.00698275998443079,-0.001824128078681,0.00943190106693967,-0.00404876165518164,-0.00208303452089109,0.0083366121248144,-0.0014392640835153,-0.00145749644807037,0.00234347638318137,-0.00608877826178864,-0.000225771138240013,0.0025399301047133,-0.00270074156685496,-0.00270267845985244,4.62448617296746e-05,0.000904564200038097,-0.0044506336831412,-0.00689793716212084,-0.0129550557795348,-0.000398752777571124,-0.00676936690292329,-0.0127182559669886,-0.000819105667479296,-0.00449632482307183,-0.0121593712115665,0.00105165251522034,-0.00211217798084068,-0.00958447673363952,-0.00129457380317744,-0.000471758007037165,-0.00695442699543538,-0.000643328434315387,0.000587538775801533,-0.00385353929288944,-0.00151461986344252,0.00166059751531569,-0.00157184788912567,0.00154196897949369,0.00130479013225368,0.00103985125534321,0.00219334648364057,0.00386659332348607,0.00273968941119426,0.00419921226225877
"chick_exp_12",0.028231282271258,0.00526824463270756,-0.00435091523365308,-0.0362144245157902,0.00398168180825467,-0.0170345574468217,-0.0173847805351265,-0.00566833645815369,-0.000913391746864278,0.00634394649954481,-0.0102975064297929,-0.0197450767399136,-0.000558997422415386,0.0348035603341359,-0.00638951813898055,-0.00992039495060046,0.0247093273661177,0.00846610777156394,-0.0113462529556976,0.0208910729664297,-0.007764004117219,-0.00530670849657933,0.0173765543947344,0.00953021644881493,0.0257628857764877,-0.000900893743864262,-0.0144512050267636,0.0420945276366731,0.00428330455382034,-0.00757870868302158,-0.0309945735655555,-0.00760479768424012,-0.0095002383610535,0.0227831962636521,-0.0042204479485469,0.0166259276456916,0.0261432503388234,0.00639268950967427,-0.00348763186456096,0.0271885695814504,0.00978523245652468,-0.00330069407810668,0.0346550388418224,0.00670271015172753,-0.00239927005996912,0.00546989425046202,0.00058191370778414,0.000633458415800952,0.00424017786988251,0.00738741404417992,0.00919626469154598,0.00103615669974155,0.0116896445004174,0.0121626875564778,0.00931196737314469,0.0160755711140456,0.00343460215693258,0.00827076821580559,0.0204477461931187,0.0173108601039017,0.0124941108252892,0.0168407245322135,0.0131056154019892,0.0205301703544278,0.0122052834595305,-0.00588390321242363,0.0229911226247848,0.0151206162751871,0.00392455479888155,0.027485356137909,0.011098428598564,0.00306329233709299,-0.0112028715026339,-0.0100940758817264,-0.00491922831130423,-0.0104085255311747,-0.0129772546894423,-0.00206513329060446,-0.00992343654016048,-0.00961477707310789,0.00188654451555353,-0.0101948387646743,-0.00212636230281468,0.0046026990563062,-0.00990508501229251,0.00510007853180059,0.00610847412979548,-0.00934780328859236,0.0117622380009503,0.00766682622646504,-0.00822581279682702,0.0192420892540523,0.0089336457413738,-0.00583076216600092,0.0260408930213024,0.00982423450353851,-0.00348368741909394,0.034433142869349,0.0111859975295957
"chick_exp_13",0.00803774257504566,0.00878198720348927,-0.00656267582903166,0.00627812867837602,-0.00777262051086945,-0.012603824231125,-0.0161875553849268,-0.00823756541326573,0.00204131489163222,0.000700941733030785,0.000187616306258492,-0.000568117308232828,0.0125365161499571,0.0124079090661175,0.00901868701111362,-0.00131910248903361,-0.00808836711942042,-0.001677374723862,0.0143135186764169,0.0111483817478285,0.0075181524271071,-0.00400106346220397,-0.00426463232039793,-0.00245505054510674,0.00374308391939922,-0.000239733127888442,-0.00397361054920881,0.00373519634412479,-0.0068084007077371,0.0164561839115336,0.00695111876937945,0.00107755318742395,0.0109336985378423,-0.00124418988116795,-0.00395595339623234,0.00183925604679696,0.000409471083514629,0.00156719384870004,-0.00156276961857999,-0.000835625062070751,0.00045074145737596,0.00629731633805837,0.00545391257298879,-0.0026634101725802,0.0091260800590783,0.000465753883510611,0.00222727035961399,-0.00366139493753111,-0.00137865623330982,0.0019971786421539,-0.00196056082900419,-0.00329676150185873,0.000705808676852396,0.00131601401787457,-0.000989645314513371,0.00366783463719672,-0.00149679535006263,-0.00164569819189506,0.0046356447357581,-0.00558011398330667,-0.00235591814014552,0.00306928503613861,-0.00404871476675742,0.000563453823923685,0.00200516925549867,0.000358479476687528,-0.000497248491513155,0.00212070643569877,0.000252289686913175,-2.02536621046745e-06,-0.000450763785951557,8.23402988762538e-05,-0.015176151916909,-0.00885741428258992,0.00312820667618182,-0.0146205881896245,-0.00866860912746305,0.0019385331250267,-0.0122987891411064,-0.00642515463783548,0.000663716652553497,-0.00914607257831326,-0.00244220375069353,-0.00429086836596447,-0.00571804563633835,0.000816336955435048,-0.00411583816816155,-0.00142736705659083,0.0044182513788512,-0.00673515255407935,0.00169669256457627,0.00800956760437081,-0.00726362995304732,0.00424777763872178,0.0114530848462533,-0.0091246371901153,0.00614481910054693,0.0144974689072153,-0.00939666915666957
"chick_exp_14",-2.80202300720067e-05,-0.00623539641425004,0.0038492321364155,-0.00332319957376909,-0.00901364171172463,0.00927210618852351,0.00657308369112164,-0.000986562248620537,0.0024863579024603,0.0150468847071273,-0.00147861088512516,0.00427690957079594,0.00999833878226447,-0.00470587280456618,0.00268206224786371,-0.00296163224305454,-0.000203779555415964,0.00229808447595508,0.0114398476018769,-0.00638312331532853,-0.002321316016809,-0.00510457212349308,-0.0050304979768783,0.0028916011867748,-0.000791912113196961,0.00155689672561327,-0.00461793748244952,0.00320210914648883,-0.00183071457597844,-0.00415532895796691,0.00584794112077885,0.00312901273250003,-0.00744176701598089,-0.00148166994497911,-0.00135659519660877,-0.00433289109224836,0.000793421463316922,0.000472249780891922,-0.00250773821515997,0.00592469130370554,0.000259170586481982,-0.00273183175603801,0.00972032060911454,0.000338477171320746,-0.00342057337255328,0.00666988886991413,-0.00197128492287231,0.00310294782277854,0.00295166768377189,-0.00232730743738819,-0.0013606327822356,-0.00138060778204815,-0.00379374524093243,-0.000365067749111219,0.00270522170890423,-0.00145771747606291,0.00014188748683272,8.42356562539281e-05,-0.00188444235726347,-0.000808929978944144,-0.00240073178720604,-0.00159579783866753,0.000376229068181359,0.00128297027787726,-0.000138765162838575,-0.00323974188924967,0.00171642154251399,-0.000898928583739897,-0.00436306702298907,0.00164333521362077,-0.00167116532740839,-0.00665345709820062,0.00671639909901589,-0.000475220642498567,0.00184240903754899,0.00614396857083294,0.00023332485651692,-0.000728193066015934,0.00482804683063379,-0.00112045463857732,0.000823714256550414,0.00281611816251953,-0.00246018712768271,0.00165309523524574,0.000481492437990672,-0.00398139174788755,0.00289179946262996,-0.00082446699466765,-0.00512752144472771,0.00198392396777012,-0.00229777335600875,-0.00630232837249651,0.000840144245742041,-0.00209667847212974,-0.00741993516088675,-0.000133214021072013,-0.0013578917572894,-0.00859451470386231,-0.000733908481489354
"chick_exp_15",-0.00354340432606309,-0.00138891442236191,-0.00230867662580855,-0.0031720474842003,-7.30134095959512e-05,0.00667989275746118,-0.00360280084864928,0.000702900525878028,-0.00184228704987264,-0.000385683778949791,-0.00306199371865311,0.000572841398134558,0.00987832691998691,-0.00979086702183112,0.00177276994218716,-0.00967614450113011,-0.000338816884932383,0.00349202870984197,0.00732039984426575,-0.0109216576483431,-0.00558005869612027,-0.0104051714250818,-0.00338854712990688,0.000524475719399565,-0.000189200894089664,0.0115741802509893,-0.00481308392991747,0.0128871766972518,-0.00702708481570958,-0.0100222027134585,0.000477807277072917,-0.0118599767027309,-0.0101852748053337,-0.0017764518274859,-0.0108523506892355,0.00234488039184289,0.00187071647586847,0.00665254440467763,-0.00871037320487883,0.00386573877318149,0.00120324031207243,-0.0104575327770409,0.00327227069432907,-0.00431482385275221,-0.0119159173416279,-0.000422751312295494,-0.000435638695559348,-0.000194611905636834,-0.00226722023890283,-0.00137312722788815,0.00223908022393875,-0.00551546755059487,-0.00286014320059466,0.0042801020085681,0.000909086370508405,0.00387362589060974,0.00193506961856315,0.000431124917737113,0.00163025252908966,0.00292997191672022,-0.000876175589552247,-0.00216935717197479,0.00481177515072049,0.00246359022361714,0.00534078423935069,0.000320407674169448,0.00292733918220799,0.00188035713499051,-0.0015162750798842,0.00368982848301841,-0.00272102693964207,-0.00179836267026931,-0.00358138232323182,0.00191384392013523,-0.00124068951958646,-0.00351068050825598,0.00057830574580453,0.00104452445071803,-0.00290275863566414,0.000557712294886881,0.00235798403373552,-0.0018925643682593,0.00113081030466688,0.00230193417294399,-0.000609424495231298,0.001441860186016,0.00218317128405591,0.000598995134043628,0.00128605263884538,0.00353362755601072,0.00188541297120096,0.00136743657034405,0.0053547480231362,0.00367546777697444,0.00132451933256765,0.00781796731239469,0.00257405037226849,0.00207367529876369,0.0100959297671271
"chick_exp_16",0.0205068301620061,-0.00537914810303297,-0.022031691629354,-0.0169303228058492,-0.0168223785598317,-0.00677659396326026,-0.010461673703925,-0.000159503024088098,0.00262554044309827,0.00594768121710312,-0.00011250635477171,-0.0107908138084032,0.000167457280089253,0.016636848691709,0.00497983832679585,-0.00629585367146399,-0.00107883267173643,0.0077785595769513,-0.0012149730786547,0.00994856747737591,0.00414985492111659,-0.0024314222193062,-0.00522519106874709,0.00728972255379619,-0.00885841864993078,0.00140903483527124,-0.00734808858568692,0.0183420936264501,0.012583347764258,-0.0211447529476191,-0.011382589809649,0.0140111130464937,-0.0104797316895674,0.0106899384678621,0.00997351494854891,-0.00200521900708714,0.00181165528189289,0.00301606106730649,-0.0100205475075066,0.0127477567148785,0.00422621779446066,-0.0129983586267035,0.0179716579167336,0.00832682281000119,-0.014522211323354,0.00494308779758476,-0.00181481434911518,0.00115391009297998,0.00562910468854744,-0.00244683365783283,0.00502568666569141,0.00406529854140714,-0.00287994106468395,0.00661179987090568,0.00697642311679315,-0.000987093226218171,0.00722320284652055,0.0108511624680607,-0.000518796513658357,0.00928173150902838,0.0122340282402771,0.000432068262210945,0.00801775614377393,0.00592572604443443,0.00131054462466643,-0.000721915456216339,0.0138888937433871,0.00303870535302926,0.0018652083717653,0.0191782761880293,0.00697494733693603,0.00257330987679686,-0.010636597079779,0.000535410869682021,-0.00281523792746153,-0.00928184785979561,-0.00076035398523483,-0.00253730433947846,-0.00717137379027241,-0.00155562165739472,-0.000355291018153301,-0.00497882452998055,-0.00216655833288036,0.00386717251022321,-0.00242246365440704,-0.00218592660680715,0.00590232425664576,0.00030718221699419,-0.00196937725984733,0.00704430097659473,0.00297893322892556,-0.00179182685501091,0.00878834193097126,0.0056048107095826,-0.00145236522970115,0.00992057258587762,0.00940446379907356,-0.0010183384501574,0.0115952840775005
"chick_exp_17",0.000624390505785,-0.0112207101764804,0.0117477554330934,-0.0118983702288807,0.00590654993414736,-0.0011000410436289,-0.00448433917331856,0.00776886914068932,-0.00187088756749689,-0.0191131628106027,-0.015448818454268,0.00822468777883331,0.0153876469526139,-0.0160032481010156,0.00689812294528192,0.00346567048248089,0.00344290902123501,-0.00153116975443695,0.00960222980351479,-0.00846670389682277,0.000363078020372764,-0.0070761625945453,-0.00397663978479197,-0.00535765552643104,-0.00802212388891196,0.00140377482592326,0.00299260393798218,-0.00582898711221615,-0.00115378212484563,-0.00241068666816436,0.00881272675373012,0.015135614309717,-0.0150527897144035,0.0206050259744384,-0.00993189609304999,-0.000477051310422471,0.00273344231519486,-0.00126666696546539,-0.00196828635837454,0.00402111444907728,-0.0022137643308562,-0.0052871533599607,-0.00139030681007722,-0.00227442153201898,-0.00665054870501561,-0.00717321536207197,-0.0128362105603767,0.00128820097242136,-0.000686383496968063,-0.0117113946417609,0.000192467210266306,0.00134590766294948,-0.0098210047984727,-0.00273115665903275,0.000127558109695225,-0.0128829024719516,0.00120380757353909,0.00740644351227418,-0.0130984776332214,-0.000665926075587391,0.0131850725710167,-0.0119589933278091,-5.99463462403055e-05,0.00105018959483982,-0.00713890553504288,6.6665723882961e-05,0.00589301933402123,-0.00833035047998614,-0.00282693751420399,0.00778966457123306,-0.00842306455182812,-0.00334628415553778,-0.00722778275110159,0.00756827399277858,-0.00180965346481503,-0.00796887341796859,0.00675876624604287,0.00183700907082752,-0.0066651026299869,0.00480450078098324,0.00138405659677551,-0.00423563060535712,0.00228596676178402,0.000171127301718111,-0.00231077397879387,-0.000534448025558812,9.39407813115196e-05,-0.000125440902985968,-0.00325178573711036,-0.00112642716727181,0.00193553942388497,-0.006378728775583,-0.00223137969452311,0.00363168590685498,-0.00946233123366987,-0.00336133398647793,0.00518621722035806,-0.0126776309583694,-0.00521269910954903
"chick_exp_18",-0.00828318164773176,0.00264326468840788,-0.00477718844545398,0.00366172547105154,0.00453891115489585,0.00742400944802579,-0.00447902025789154,-0.00340648822964941,0.004298771764868,-0.00680161910622404,-0.0111631206829189,0.00874582261598282,0.00151234671004502,-0.0143060048074751,0.00149385926352216,-0.00525461229015667,-0.00723128226807378,-0.00154340672900087,0.00166765690305895,-0.00946442561869242,0.0017140639236083,-0.00644012722452211,-0.00871405931137677,0.00250109302918786,0.0135093347088868,-0.0084445299969987,-0.00090409453619137,0.0189974278041603,0.00757511902055513,-0.00128670387563275,0.0104892076622742,0.0206050392768098,-0.0150921262374798,-0.019267246221198,0.0123401671748197,-0.0100538861172116,0.0175025241318482,-0.0102171244901986,-0.00356165848852105,0.0162725382384519,-0.00804272924063202,-0.00326953079334465,0.0178301090589474,0.00026995889891266,-0.00111849865484627,-0.00396197440045284,-0.0142061118902158,0.000222518105764823,-0.00580062595854311,-0.0140112109351449,-0.00347736687746573,-0.00846543822291532,-0.0127924537091015,-0.00682850007678084,-0.00075249158424083,-0.0232333953414458,0.00214760209886847,-0.00388902050620678,-0.0227534179686842,0.00228386205394398,-0.0097040891073584,-0.0152475670069366,0.00116323095563398,0.00815622103112616,-0.0164217404240781,-0.000914259431312993,0.00645394859517744,-0.0150944534109678,-0.000988426564133145,0.00348556602519645,-0.00727661778448541,-0.0013387908268904,-0.00333853205797061,-0.00242827107258693,0.00246341775846809,-0.00464040288019407,-0.000744311818424381,0.00272866919109107,-0.00554069236691998,-0.00316505863122737,0.00218285241160805,-0.00595254719790689,-0.00721919652741967,0.000795651026138633,-0.00613744767938854,-0.0107237477648036,-0.000174922927109858,-0.00620488563221225,-0.0139389225779992,-0.000189800479493962,-0.00653501148988372,-0.0180240941991679,0.000751871310010224,-0.0067398758330012,-0.0210731708369942,0.000684268199791876,-0.00708184169008763,-0.0255798076295474,0.00137421940719105
"chick_exp_19",0.00660595152123483,-0.00462133474241787,0.00405481497651048,-0.00035961738460677,0.00910916090879758,0.0130280080051952,0.00170768834781071,0.00938170223159905,-0.000211306747837238,-0.0107170716755169,0.0045075731691567,-0.0010627522045376,-0.00763250828659073,0.00340837294474913,-0.01405213042895,-0.00296611046882189,0.00128337317066901,0.00551739931060704,0.000497793717496101,-0.00199494045706153,-0.00177786421618839,-0.00652004644016788,0.00258795370823758,0.00441055895279151,0.0211081279774173,-0.00635246122910632,-0.00312994132899666,0.0211010295972866,0.0014384283320323,-0.00352378449127439,0.00338153496771011,0.00347762892179021,-0.0108878716315271,-0.0090546441812471,0.0034845168215679,0.00530145903646591,0.023330396795543,-0.00318134858383306,-0.00442461052863324,0.0233970378787565,-0.000883754265871879,-0.0068381348754701,0.0211935094875443,0.000479596230664028,-0.00582774051448627,-0.00698724038242926,0.00283271129796271,-0.00219291736056843,-0.00761371565984234,0.00321136447159286,-0.00224236847646936,-0.010091562812296,0.00307707750232918,0.00195190481907172,-0.00322397555085122,-0.000709539261377845,-0.00133534771169463,-0.00642370900458042,-9.48034359272987e-06,0.000331741413559222,-0.00977070327134369,0.00152256472263329,0.00279382202305933,0.0113094209168247,-0.00284192578182194,-0.00268277218502597,0.00935913684253828,-0.00125951735715843,-0.00350270731064141,0.00707122286477675,0.000345454700107582,-0.00197999554335022,0.00393143903171225,0.00715988112006689,0.00313596514875016,0.00286932035272855,0.0074395946554604,0.00300729867913687,0.000212108496985636,0.00605184030018027,0.00406776876219933,-0.00320714587698126,0.00393075237166506,0.00595664776865747,-0.00624129029356171,0.00198276352410642,0.00639859346603204,-0.0076374902352484,0.000199969938062067,0.00532072684644926,-0.00754571309618304,-0.00142695483097752,0.00331013495101685,-0.00721244788240416,-0.00279782811168775,0.00090548499509472,-0.00833769504451259,-0.00398521092076565,-0.000955607329974205
"chick_exp_2",0.0227128458836572,-0.0035372460723145,0.00306930528462903,-0.0339416606998216,-0.00194909692250816,-0.0142750541814925,-0.0132102165525752,-0.00507491474822604,-0.00176943296322564,0.00231586940317929,0.00700749712022543,-0.0223481773669455,-0.00092357181557938,0.0277709873454509,-0.00897338204550283,-0.0186552109127219,0.0146568499716226,0.00764786907264753,-0.016817699801066,0.0282521376955823,-0.00807681759075944,-0.00859881206952579,0.0161044539076573,0.00572914846899361,0.027679844055068,0.00995074564367356,-0.00901275831375083,0.0259989104003185,-0.000847208813273284,-0.00126331743977073,-0.0281686529676988,-0.0138638548090046,-0.000789554020727891,0.0182632340085422,-0.0101102273790043,0.0212178091703466,0.0300996497604952,0.0161264134603166,-0.00297156942806583,0.0253430601056004,0.0160373147654376,-0.0054003358607252,0.0255675651663814,0.00741122104634791,-0.00364895110706654,0.00155841442986057,0.0116225659496987,0.00398896783886132,0.0020171559171398,0.0151007487609456,0.0103089762153116,-0.000217559790397254,0.0158233109966806,0.00927652933166354,0.010024791820063,0.0276369440669767,0.00412820200898486,0.00912606857031989,0.0296769466720346,0.0140889555281118,0.0105856627997172,0.0231563236030792,0.0150794394160758,0.0216461426675883,0.022824376071865,-0.00679761427694956,0.0216181377222819,0.0225732730412228,0.0017061931628587,0.0206791122977697,0.012978472837382,0.000727288592458835,-0.00714856316746021,-0.00696528810742202,-0.00536730544737261,-0.00712048633748102,-0.0109017715281574,-0.00218517809070512,-0.00662550299598275,-0.0067038582384595,-9.12361608526382e-05,-0.00676368185242937,0.000664229574300096,0.0048550473633451,-0.00659899375515338,0.0084599996755324,0.00662824823306863,-0.00513521792108551,0.015827132802253,0.00691521105712237,-0.00424224135054749,0.0238489474239446,0.00805984299820637,-0.00213411107866596,0.030570162449266,0.00840783138788352,-0.000500007713433781,0.0384772250821341,0.00881067911695876
"chick_exp_20",-0.000498615674783681,0.00472271659857201,0.00759748608945149,0.00137294424434198,-0.0100876995042878,0.00788599493858399,-0.00512043520842773,-0.0132563598380657,0.00172194934110356,0.0105172609772487,-0.0151553751335738,0.00349828303025813,-0.00634739878258554,0.00862746648587462,0.00460974252522732,-0.00581456825266533,-0.000350327887204724,0.00526039274331914,-0.00246264412490145,0.0088267816529526,0.0032369090680496,-0.000259731824212794,-0.000899408091965037,0.00403026001506205,-0.0119300089459182,-0.00190998015566862,0.00180771935798653,-0.00919481889043726,0.00992047391421036,-0.00439957724763933,-0.0112729586298403,0.00867761575279347,-0.00673286351704562,0.00557270058028952,0.00293553659190441,-0.00471850910263579,-0.00949200897190849,0.00166771539762189,0.00423642582905935,-0.00638857654335037,0.00572705269361502,0.000521798655476797,-0.00576844772764853,0.00882361493998687,-0.000424415595947656,0.0119003070855852,-0.00662625237552252,-0.00431949412970356,0.0134365615396581,-0.00101668550682077,-0.00932214580048168,0.00903168642489566,-0.000135982493985009,-0.00187107341103334,0.00822755134975271,-0.00138652363836192,0.000879070235022865,0.00998953407800825,0.00335723908121778,-0.000635442716837454,0.0100181469812362,0.00590966203544181,-0.00147542636378028,-0.00123187257016701,0.000850608387727901,0.00277168051633599,0.000688619685335332,0.00489143016855464,-0.000301062840435452,0.000971063402913558,0.00702756027728043,-0.00347980497173993,-0.00561005640933698,-0.0142114017737404,5.44287886238733e-05,-0.00480648901682737,-0.0146122285704922,-9.61175653971819e-05,-0.00260693833511158,-0.0130272128204318,0.000904814650813542,-0.000330425080648428,-0.0094196923579238,-0.00102349967776121,0.00156278180964708,-0.00584693316309331,-0.000840889719214846,0.0030645367752776,-0.00229158604387223,-0.000714250708573752,0.00466373315670313,0.0011282892820512,-2.07951341486511e-05,0.00631425846905775,0.0040091212664118,0.00163358523540349,0.00649152280234153,0.00686358168016435,0.00176767019969078
"chick_exp_21",-0.00707974289448968,0.0108667883262458,-0.0126984719563309,0.0137063729448323,0.00434072092226682,0.00199544331682746,0.00199530579359505,-0.0134799700772928,0.00136948104652834,0.00408952737863055,-0.0123451168062906,-0.0105801844764122,-0.00325609255426861,0.00267471648234469,0.00084367286385877,0.00963245594568449,0.0020980138799008,0.000209816637598819,0.00139990827987771,0.00765726435461359,-0.00504090741524672,0.00433137023906541,0.000977741720039768,0.000621320136912265,-0.00581199091720026,-0.0156536602552762,0.00260051787195448,-0.0088798161274633,0.00801684581526564,0.00737869026049195,0.00633580200041157,0.00282897261290603,0.000421050332426638,0.01164050111339,0.000614531307350751,-0.000788675905399734,-0.00636955547137729,-0.0118589921317221,0.00723260494279382,-0.00562526974917121,-0.00622611240633114,0.00933739789847915,-0.00652052422298868,0.00109317009967147,0.0109764242035224,0.0045914271671624,-0.0100127681812824,-0.00994905588108953,0.004953454099141,-0.00737686825098972,-0.00560284941863671,0.00594083229570413,-0.00420484785819015,-0.00227845257235246,0.00123093868405447,-0.0129953350713042,-0.00489243547649534,0.00250313588422732,-0.00984508551539096,-0.00348154679517542,0.0049026675829946,-0.0060878663371982,-0.00102006129109422,-0.00327122330421119,-0.0126399750703236,0.00194026818599896,-0.00274371020483341,-0.00828780770155328,0.00298883149517486,-0.00161932605059208,-0.00297495625027049,0.00276083127254967,0.00123888152591078,-0.0161555933434704,0.00404888468524816,0.0011564283568096,-0.0145848484512007,0.00241102191969936,0.000545483879525382,-0.0126728320913544,0.000717676289130094,-7.35436920600574e-05,-0.0103931980374262,-0.000613262140265856,-0.000810132306689804,-0.00788083672016428,-0.000770368297210566,-0.00148912835416162,-0.00503881811438794,-0.00148726945026255,-0.00217453062585149,-0.00229677330980566,-0.00238450837352971,-0.00307876428999973,0.000626448052452606,-0.00351701925827484,-0.0036990252208059,0.00273353758053155,-0.00336269253189887
"chick_exp_22",-0.0367469197031314,0.00568070456767737,0.0120031464674369,0.0293012222695812,0.0166658494686475,0.0255928264332734,0.0343851388396183,-0.000425623422813534,0.000940791935582245,-0.0166896494436423,0.0153204757031941,0.0108012237682164,-0.022165822274123,-0.0173699710210619,-0.00359704881715028,0.00869536399954343,0.0033858878997698,0.00911337925514807,-0.00354914100066732,-0.0231239815050794,-0.00234213426155335,0.000408762197794288,-0.00356671923844917,0.00527553528423828,-0.0140677240405357,0.0008563104363013,0.0121916201811634,-0.0152294367027687,-0.0326108809707079,0.00632660195568262,-0.0137635109664425,-0.0109622368752835,-0.00810114279489245,0.00234207852149135,-0.0017680551718942,-0.00647974329448781,-0.0145151285123499,-0.00663700028280023,0.00365750748874811,-0.0143788948073359,-0.0137252493696142,3.93164070928735e-05,-0.0134596392454101,-0.0216081228841888,-0.000484617785938638,-0.0123516394616309,0.00841163463670359,-0.00442386257414302,-0.00813665456532817,0.00357248618664142,-0.00677034464637294,-0.00281344191393978,0.000714334157596547,-0.00681473737211575,-0.0142968172970745,0.00184592720234946,-0.0117762325791767,-0.0117285046289677,-0.00300005621130059,-0.0166306577453967,-0.00728854942885435,-0.00493989142222187,-0.01617261183385,-0.0158508595719779,-0.00329969443292268,-0.00343170509300873,-0.0148338891276875,-0.00962241945929055,-0.010368760199839,-0.0122306430169554,-0.0148511238936553,-0.0103830104712311,0.0302895496339118,0.00140612243714744,0.00539220735944732,0.029816106806618,0.00203113166539645,0.00697888749641978,0.0253385316017496,0.00153489471479748,0.00454538938335264,0.0192952002980768,0.000139176563518237,0.00146153853423452,0.012217382695338,-0.00137288663990964,-0.00209987944858291,0.00468489527980961,-0.00297717402996835,-0.00401829841382129,-0.00305036184347582,-0.00451391580063467,-0.0061119271111789,-0.0116679777271818,-0.00571416111591304,-0.00717820259930915,-0.0182505627592799,-0.00677916334108226,-0.00661871713838997
